BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0001314.1	BGC0001314.1	Arabidopsis thaliana chromosome 5 sequence		Others	Arabidopsis thaliana	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliophyta,eudicotyledons,Gunneridae,Pentapetalae,rosids,malvids,Brassicales,Brassicaceae,Camelineae,Arabidopsis
BGC0001315.1	BGC0001315.1	Cucurbitacin biosynthetic gene cluster		Others	.	
BGC0001316.1	BGC0001316.1	Linamarin / Lotaustralin biosynthetic gene cluster		Others	.	
BGC0001317.1	BGC0001317.1	Lupeol biosynthetic gene cluster		Others	.	
BGC0001318.1	BGC0001318.1	Linamarin / Lotaustralin biosynthetic gene cluster		Others	Manihot esculenta	Eukaryota,Viridiplantae,Streptophyta,Embryophyta,Tracheophyta,Spermatophyta,Magnoliophyta,eudicotyledons,Gunneridae,Pentapetalae,rosids,fabids,Malpighiales,Euphorbiaceae,Crotonoideae,Manihoteae,Manihot
BGC0001325.1	BGC0001325.1	Noscapine biosynthetic gene cluster		Others	.	
BGC0001330.1	BGC0001330.1	Micromonospora sp. RV43 contig4_size105044, whole genome shotgun sequence	T1PKS.NRPS.terpene	Others	Micromonospora sp. RV43	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Micromonospora
BGC0001333.1	BGC0001333.1	Uncultured bacterium AB1650 antitumor substance BE-54017 gene cluster, complete sequence	indole	Others	uncultured bacterium AB1650	Bacteria,environmental samples
BGC0001334.1	BGC0001334.1	Streptomyces uncialis putative RibD domain-containing protein, putative transcriptional regulator, hypothetical protein, putative integral membrane protein, hypothetical protein, putative secreted protein, hypothetical protein, putative transcriptional repressor, and putative transporter genes, complete cds; cladoniamide gene cluster, complete sequence; hypothetical proteins and putative transcriptional regulator genes, complete cds; and extracellular solute-binding protein gene, partial cds	indole	Others	Streptomyces uncialis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001335.1	BGC0001335.1	Uncultured bacterium clone AB1091 borregomycin gene cluster, partial sequence	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001336.1	BGC0001336.1	Uncultured bacterium clone AB339 erdasporine tryptophan dimer gene cluster, partial sequence	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001337.1	BGC0001337.1	Uncultured bacterium clone AZ25-292/153 hypothetical protein, two-component response regulator, and beta-lactamase genes, complete cds; lzr gene cluster, complete sequence; and hypothetical protein, membrane protein, and peptidase genes, complete cds	indole	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001339.1	BGC0001339.1	Phoma sp. MF5453 transcription factor (mfL3) gene, partial cds; and squalestatin S1 gene cluster, complete sequence	T1PKS.terpene	Others	Phoma sp. MF5453	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001343.1	BGC0001343.1	Stigmatella aurantiaca aurachin biosynthetic gene cluster, locus 1, strain Sg a15	ladderane	Others	Stigmatella aurantiaca Sg a15	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Stigmatella
BGC0001362.1	BGC0001362.1	Phaeobacter inhibens DSM 17395 plasmid pPGA1_262, complete sequence	tropodithietic-acid	Others	Phaeobacter inhibens DSM 17395	Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Phaeobacter
BGC0001365.1	BGC0001365.1	Claviceps purpurea 20.1 WGS project CAGA00000000 data, contig scaffold00012, whole genome shotgun sequence	indole.NRPS	Others	Claviceps purpurea 20.1	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Claviceps
BGC0001369.1	BGC0001369.1	Uncultured bacterium trehalose-phosphate synthase, thiamine biosynthesis protein, cytochrome p450, MtcA FAD-linked oxidase, tryptophan synthase, MtcB Thioesterase Type II, MtcC 4'-phosphopantetheinyl transferase, MtcD ACP S-malonyltransferase, MtcE 3-ketoacyl-ACP reductase, MtcF Acyl carrier protein, MtcG beta-hydroxyacyl-ACP dehydratase, MtcH Aminomethyltransferase, MtcI Ketosynthase KS:KS*, hypothetical protein, Short chain dehydrogenase, Amidohydrolase, MtcJ 4'-phosphopantetheinyl transferase, MtcK Amidotransferase, hypothetical protein, beta-carotene monooxygenase, acetyltransferase, hypothetical protein, Cytochrome P450, Aminotransferase, hypothetical protein, PadR transcriptional regulator, and membrane protein genes, complete cds; and hypothetical protein gene, partial cds	ladderane	Others	uncultured bacterium	Bacteria,environmental samples
BGC0001371.1	BGC0001371.1	Aspergillus nidulans NRRL 8112 echinocandin biosynthesis gene cluster, partial sequence	betalactone.NRPS	Others	Aspergillus nidulans NRRL 8112	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001372.1	BGC0001372.1	Penicillium thymicola penigequinolone gene cluster, complete sequence	indole.NRPS	Others	Penicillium thymicola	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001373.1	BGC0001373.1	Sordaria araneosa DNA, contains sdnA, sdnB, sdnC, sdnD, sdnE, sdnF, sdnG, sdnH, sdnI, sdnJ, sdnK, sdnL, sdnM, sdnN, sdnO, sdnP, sdnQ, sdnR, sdnS, sdnT gene cluster, strain: ATCC 36386	T1PKS.terpene	Others	Sordaria araneosa	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Sordariaceae,Sordaria
BGC0001374.1	BGC0001374.1	Streptomyces albogriseolus strain MJ286-76F7 thienodolin gene cluster, complete sequence		Others	Streptomyces albogriseolus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001375.1	BGC0001375.1	Penicillium simplicissimum DNA, ptmO, ptmJ, ptmK, ptmE, ptmL gene cluster, strain: AK-40	indole	Others	Penicillium simplicissimum	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium
BGC0001380.1	BGC0001380.1	Agrobacterium sp. ZX09 succingoglucan-like exopolysaccharide biosynthesis gene cluster, complete sequence		Others	Agrobacterium sp. ZX09	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Rhizobium/Agrobacterium group,Agrobacterium
BGC0001384.1	BGC0001384.1	Streptomyces sp. TK08046 DNA, saprolmycin biosynthetic gene cluster	T2PKS.oligosaccharide	Others	Streptomyces sp. TK08046	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001387.1	BGC0001387.1	Streptomyces calvus strain ATCC 13382 nucleocidin biosynthetic gene cluster, partial sequence		Others	Streptomyces calvus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001395.1	BGC0001395.1	Actinoplanes teichomyceticus strain NRRL-B16726 teichomycin biosynthetic gene cluster, complete sequence	phosphoglycolipid	Others	Actinoplanes teichomyceticus	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0001408.1	BGC0001408.1	Xanthomonas oryzae pv. oryzae KACC 10331, complete genome	siderophore	Others	Xanthomonas oryzae pv. oryzae KACC 10331	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Xanthomonas
BGC0001410.1	BGC0001410.1	Bacteroides fragilis NCTC 9343 capsular polysaccharide A gene locus, partial sequence		Others	Bacteroides fragilis	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
BGC0001411.1	BGC0001411.1	Bacteroides fragilis NCTC 9343 PS B capsular polysaccharide biosynthesis locus, complete sequence		Others	Bacteroides fragilis	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
BGC0001412.1	BGC0001412.1	Bacteroides fragilis capsular polysaccharide C biosynthesis operon, complete sequence		Others	Bacteroides fragilis	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
BGC0001435.1	BGC0001435.1	Streptomyces sp. ZJ306 hydroxylase, deacetylase, and hypothetical proteins genes, complete cds; ikarugamycin gene cluster, complete sequence; and GCN5-related N-acetyltransferase, hypothetical protein, asparagine synthase, transcriptional regulator, ABC transporter, hypothetical proteins, putative membrane transport protein, putative acetyltransferase, cytochrome P450, putative alpha-glucosidase, phosphoketolase, helix-turn-helix domain-containing protein, membrane protein, NAD-dependent epimerase/dehydratase, RNA polymerase, sigma-24 subunit, and hypothetical proteins genes, complete cds	T1PKS.NRPS.lassopeptide	Others	Streptomyces sp. ZJ306	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001437.1	BGC0001437.1	Pseudomonas fluorescens obafluorin biosynthesis gene cluster, complete sequence	hserlactone.NRPS	Others	Pseudomonas fluorescens	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001438.1	BGC0001438.1	Streptomyces sp. CS057 genomic scaffold scaffold00001, whole genome shotgun sequence	T2PKS.oligosaccharide	Others	Streptomyces sp. CS057	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001439.1	BGC0001439.1	Streptomyces sp. CS113 genomic scaffold scaffold00001, whole genome shotgun sequence	T2PKS.PKS-like.oligosaccharide	Others	Streptomyces sp. CS113	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001440.1	BGC0001440.1	Kitasatospora cystarginea strain JCM 7356 alpha/beta hydrolase gene, complete cds; cys gene cluster, complete sequence; and 3-oxoacyl-ACP synthase gene, complete cds	betalactone	Others	Kitasatospora cystarginea	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0001441.1	BGC0001441.1	Streptomyces sp. strain UCK 14 glyoxalase gene, complete cds; bel gene cluster, complete sequence; and SAM-dependent methyltransferase gene, complete cds	betalactone	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001452.1	BGC0001452.1	Streptomyces sp. CS149 genomic DNA containing Sipanmycin biosynthesis gene cluster region	T1PKS.oligosaccharide	Others	Streptomyces sp. CS149	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001453.1	BGC0001453.1	Streptomyces argillaceus genomic DNA containing Desferrioxamine biosynthesis gene cluster region, strain ATCC 12956	siderophore	Others	Streptomyces argillaceus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001458.1	BGC0001458.1	Salinispora tropica CNB-440, complete genome	butyrolactone	Others	Salinispora tropica CNB-440	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0001463.1	BGC0001463.1	Pseudoalteromonas piscicida strain A757 bmp gene cluster, complete sequence		Others	Pseudoalteromonas piscicida	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0001464.1	BGC0001464.1	Pseudoalteromonas sp. PS5 pyrrole gene cluster, complete sequence		Others	Pseudoalteromonas sp. PS5	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0001465.1	BGC0001465.1	Marinomonas mediterranea MMB-1, complete sequence	PBDE	Others	Marinomonas mediterranea MMB-1	Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Oceanospirillaceae,Marinomonas
BGC0001468.1	BGC0001468.1	Streptomyces cinnamoneus strain DSM 41675 NODE_1_length_6463510_cov_311.439, whole genome shotgun sequence	CDPS	Others	Streptomyces cinnamoneus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cinnamoneus group
BGC0001476.1	BGC0001476.1	Streptomyces sp. strain ID38640 pseudouridimycin biosynthetic gene cluster, complete sequence	nucleoside	Others	Streptomyces sp.	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001478.1	BGC0001478.1	Streptomyces sp. ID38640 desferrioxamine biosynthesis gene cluster, complete sequence	siderophore	Others	Streptomyces sp. ID38640	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001480.1	BGC0001480.1	Methylobacter tundripaludum 21/22 T451DRAFT_scf7180000000002_quiver_dupTrim_4432.1_C, whole genome shotgun sequence	butyrolactone.NRPS	Others	Methylobacter tundripaludum 21/22	Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylococcaceae,Methylobacter
BGC0001483.1	BGC0001483.1	Streptomyces sp. RM-5-8 pri gene cluster, complete sequence	indole	Others	Streptomyces sp. RM-5-8	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001484.1	BGC0001484.1	Streptomyces sp. ATCC 39365 2'-chloropentostatin biosynthetic gene cluster, partial sequence		Others	Actinomadura sp. ATCC 39365	Bacteria,Actinobacteria,Streptosporangiales,Thermomonosporaceae,Actinomadura
BGC0001487.1	BGC0001487.1	Streptomyces cyaneofuscatus strain Soc7 3,7-dihydroxytropolone biosynthetic gene cluster, complete sequence	butyrolactone	Others	Streptomyces cyaneofuscatus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001488.1	BGC0001488.1	Pseudomonas fluorescens WH6 chromosome, whole genome shotgun sequence		Others	Pseudomonas fluorescens WH6	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001498.1	BGC0001498.1	Xenorhabdus szentirmaii DSM 16338 WGS project CBXF000000000 data, contig XENSZ_2115_Contig_30, whole genome shotgun sequence	siderophore	Others	Xenorhabdus szentirmaii DSM 16338	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Xenorhabdus
BGC0001499.1	BGC0001499.1	Pantoea ananatis strain 15320 aerobactin biosynthetic gene cluster, complete sequence	siderophore	Others	Pantoea ananatis	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea
BGC0001501.1	BGC0001501.1	Fischerella sp. TAU ambiguine biosynthetic gene cluster, complete sequence	other	Others	Fischerella sp. TAU	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001510.1	BGC0001510.1	Streptomyces hygrospinosus strain ACCC40033 anisomycin gene cluster, complete sequence		Others	Streptomyces hygrospinosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001514.1	BGC0001514.1	Streptomyces citricolor DNA, aristeromycin biosynthetic gene cluster, complete sequence, strain: NBRC 13005		Others	Streptomyces citricolor	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001521.1	BGC0001521.1	Herpetosiphon aurantiacus DSM 785, complete genome		Others	Herpetosiphon aurantiacus DSM 785	Bacteria,Chloroflexi,Chloroflexia,Herpetosiphonales,Herpetosiphonaceae,Herpetosiphon
BGC0001522.1	BGC0001522.1	Streptomyces filamentosus strain NRRL 15998 auroramycin biosynthetic gene cluster, complete sequence	T1PKS.oligosaccharide	Others	Streptomyces filamentosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001525.1	BGC0001525.1	Synechocystis salina LEGE 06155 glycosyltransferase, haemolysin-type calcium-binding repeat, dialkylresorcinol condensing enzyme (aromatase), dialkylresorcinol condensing enzyme (ketosynthase), glycosyltransferases, DevB family protein, DevC family protein, DevA family protein, and hypothetical proteins genes, complete cds	resorcinol	Others	Synechocystis salina LEGE 06155	Bacteria,Cyanobacteria,Synechococcales,Merismopediaceae,Synechocystis
BGC0001526.1	BGC0001526.1	Synechocystis salina LEGE 06099 bartoloside biosynthetic gene cluster, complete sequence	resorcinol	Others	Synechocystis salina LEGE 06099	Bacteria,Cyanobacteria,Synechococcales,Merismopediaceae,Synechocystis
BGC0001528.1	BGC0001528.1	Phoma betae DNA, betaestacin biosynthetic gene cluster, complete sequence, isolate: PS-13		Others	Phoma betae	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Dothideomycetes,Pleosporomycetidae,Pleosporales,Pleosporineae,Didymellaceae,Phoma
BGC0001529.1	BGC0001529.1	Streptomyces sp. RI18 DNA, bez gene cluster for biosynthesis of bezastatin derivatives, strain: RI18		Others	Streptomyces sp. RI18	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001530.1	BGC0001530.1	Streptomyces cinnamoneus strain ATCC 21532 contig168, whole genome shotgun sequence	CDPS	Others	Streptomyces cinnamoneus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces cinnamoneus group
BGC0001531.1	BGC0001531.1	Tenacibaculum mesophilum DNA, bisucaberin B biosynthetic gene cluster, complete sequence, strain: PS-1	siderophore	Others	Tenacibaculum mesophilum	Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum
BGC0001534.1	BGC0001534.1	Streptomyces filamentosus bkdA2B2C2 gene cluster, complete sequence		Others	Streptomyces filamentosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001535.1	BGC0001535.1	Streptomyces filamentosus bkdA1B1C1 gene cluster, complete sequence		Others	Streptomyces filamentosus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001540.1	BGC0001540.1	Streptomyces zelensis strain NRRL 11183 hypothetical protein, beta-lactamase, and isochorismatase genes, complete cds; CC-1065 biosynthetic gene cluster, complete sequence; and urea transporter and urease genes, complete cds		Others	Streptomyces zelensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001547.1	BGC0001547.1	Aspergillus stellatus DNA, citreohybridonol biosynthetic gene cluster, complete sequence, strain: NBRC 32302		Others	Aspergillus stellatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001551.1	BGC0001551.1	Streptomyces glaucescens strain GLA.O, complete genome		Others	Streptomyces glaucescens	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001554.1	BGC0001554.1	Methanosarcina barkeri str. Fusaro, complete genome		Others	Methanosarcina barkeri str. Fusaro	Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosarcinaceae,Methanosarcina
BGC0001555.1	BGC0001555.1	Escherichia coli chi7122 plasmid pAPEC-1, complete sequence	siderophore	Others	Escherichia coli chi7122	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia
BGC0001558.1	BGC0001558.1	Streptomyces sp. CNT302 D329DRAFT_scaffold00013.13, whole genome shotgun sequence	T2PKS.PKS-like.oligosaccharide	Others	Streptomyces sp. CNT302	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001562.1	BGC0001562.1	Streptomyces curacoi strain DSM 40107 PRJNA299217_c003, whole genome shotgun sequence	betalactone.NRPS	Others	Streptomyces curacoi	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001568.1	BGC0001568.1	Streptomyces sp. SCSIO 1666 cytorhodin biosynthesis gene cluster, complete sequence	T2PKS.PKS-like.oligosaccharide	Others	Streptomyces sp. SCSIO 1666	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001569.1	BGC0001569.1	Streptomyces noursei ATCC 11455, complete genome	betalactone.NRPS	Others	Streptomyces noursei ATCC 11455	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001571.1	BGC0001571.1	Nodulisporium sp. strain JNvid demethoxyviridin biosynthetic gene cluster, complete sequence		Others	Nodulisporium sp.	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Xylariaceae,Nodulisporium
BGC0001572.1	BGC0001572.1	Pantoea agglomerans strain B025670 desferrioxamine E biosynthetic gene cluster, complete sequence	siderophore	Others	Pantoea agglomerans	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Erwiniaceae,Pantoea,Pantoea agglomerans group
BGC0001577.1	BGC0001577.1	Prochloron didemni divamide B gene cluster, partial sequence		Others	Prochloron didemni	Bacteria,Cyanobacteria,Synechococcales,Prochloraceae,Prochloron
BGC0001580.1	BGC0001580.1	Streptomyces aburaviensis Ebelactone biosynthetic gene cluster, strain ATCC31860	T1PKS.terpene	Others	Kitasatospora aburaviensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Kitasatospora
BGC0001582.1	BGC0001582.1	Nonomuraea sp. MJM5123 ecumicin gene cluster, partial sequence	lanthipeptide.NRPS	Others	Nonomuraea sp. MJM5123	Bacteria,Actinobacteria,Streptosporangiales,Streptosporangiaceae,Nonomuraea
BGC0001586.1	BGC0001586.1	Pseudomonas stutzeri strain 273, complete genome		Others	Pseudomonas stutzeri	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0001587.1	BGC0001587.1	Streptomyces avermitilis MA-4680 = NBRC 14893 DNA, complete genome		Others	Streptomyces avermitilis MA-4680 = NBRC 14893	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001588.1	BGC0001588.1	Burkholderia pseudomallei 1026b chromosome 1, complete sequence		Others	Burkholderia pseudomallei 1026b	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,pseudomallei group
BGC0001589.1	BGC0001589.1	Burkholderia cenocepacia J2315 chromosome 2, complete genome		Others	Burkholderia cenocepacia J2315	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cepacia complex
BGC0001591.1	BGC0001591.1	Uncultured bacterium CSLC2, partial sequence	acyl_amino_acids	Others	uncultured bacterium CSLC2	Bacteria,environmental samples
BGC0001592.1	BGC0001592.1	Streptomyces lunaelactis strain MM91 ferroverdin biosynthesis gene cluster, complete sequence	melanin	Others	Streptomyces lunaelactis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001593.1	BGC0001593.1	Streptomyces ficellus ficellomycin biosynthesis gene cluster, complete sequence	NRPS.siderophore	Others	Streptomyces ficellus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001594.1	BGC0001594.1	Fischerella muscicola UTEX 1829 fischerindole biosynthetic gene cluster, complete sequence	other	Others	Fischerella muscicola UTEX 1829	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001595.1	BGC0001595.1	Fischerella sp. SAG 46.79 fischerindole biosynthetic gene cluster, complete sequence	other	Others	Fischerella sp. SAG 46.79	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001605.1	BGC0001605.1	Sinorhizobium fredii NGR234 plasmid pNGR234a, complete sequence		Others	Sinorhizobium fredii NGR234	Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Sinorhizobium/Ensifer group,Sinorhizobium
BGC0001607.1	BGC0001607.1	Streptomyces sp. NRRL B-1347 contig53.1, whole genome shotgun sequence		Others	Streptomyces sp. NRRL B-1347	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001610.1	BGC0001610.1	Streptomyces ahygroscopicus subsp. wuzhouensis strain S91 gougerotin biosynthetic gene cluster, complete sequence		Others	Streptomyces ahygroscopicus subsp. wuzhouensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001612.1	BGC0001612.1	Fischerella ambigua UTEX 1903 fam gene cluster, complete sequence	other	Others	Fischerella ambigua UTEX 1903	Bacteria,Cyanobacteria,Nostocales,Hapalosiphonaceae,Fischerella
BGC0001616.1	BGC0001616.1	Aspergillus japonicus MF275 DNA, himeic acid A biosynthetic gene cluster, complete sequence		Others	Aspergillus japonicus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0001619.1	BGC0001619.1	Streptomyces sp. WAC2288 ibomycin biosynthesis gene cluster, partial sequence	T1PKS.oligosaccharide	Others	Streptomyces sp. WAC2288	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001620.1	BGC0001620.1	Streptomyces atratus Gcn5-related-N-acetyltransferase, ArsR family transcriptional regulator, pyruvate phosphate dikinase, transcriptional regulator, and TetR family transcriptional regulator genes, complete cds; ilamycin gene cluster, complete sequence; and porphobilinogen deaminase 2, porphobilinogen deaminase, phosphoglycerate mutase, and hypothetical protein genes, complete cds	T1PKS.NRPS.indole	Others	Streptomyces atratus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001623.1	BGC0001623.1	Streptomyces sp. MSC090213JE08 DNA, ishigamide biosynthetic gene cluster	NRPS.ladderane	Others	Streptomyces sp. MSC090213JE08	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001624.1	BGC0001624.1	Pestalotiopsis fici Iso-A82775C biosynthesis gene cluster, complete sequence	indole	Others	Pestalotiopsis fici	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Xylariomycetidae,Xylariales,Sporocadaceae,Pestalotiopsis
BGC0001633.1	BGC0001633.1	Streptomyces mobaraensis NBRC 13819 = DSM 40847 contig018, whole genome shotgun sequence	fused	Others	Streptomyces mobaraensis NBRC 13819 = DSM 40847	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0001638.1	BGC0001638.1	Klebsiella pneumoniae subsp. ozaenae genome assembly Klebsiella pneumoniae subsp. ozaenae, scaffold scaffold00003, whole genome shotgun sequence		Others	Klebsiella pneumoniae subsp. ozaenae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
BGC0001639.1	BGC0001639.1	Klebsiella pneumoniae strain MGH168 scaffold00002, whole genome shotgun sequence		Others	Klebsiella pneumoniae	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella
BGC0001646.1	BGC0001646.1	Burkholderia gladioli strain Lv-StB lagriamide biosynthesis gene cluster, complete sequence	transAT-PKS.NRPS.terpene	Others	Burkholderia gladioli	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia
BGC0001651.1	BGC0001651.1	Tannerella forsythia 92A2, complete genome		Others	Tannerella forsythia 92A2	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Tannerella
BGC0001654.1	BGC0001654.1	Bacteroides thetaiotaomicron VPI-5482, complete genome		Others	Bacteroides thetaiotaomicron VPI-5482	Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides
