BGC	Accession ID	Description	Product Prediction	BiG-SCAPE class	Organism	Taxonomy
BGC0000310.1	BGC0000310.1	Bacillus licheniformis bacitracin synthetase operon, complete sequence; BacS (bacS), BcrA (bcrA), BcrB (bcrB), and BcrC (bcrC) genes, complete cds	NRPS	NRPS	Bacillus licheniformis	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000311.1	BGC0000311.1	Amycolatopsis balhimycina biosynthetic gene cluster for balhimycin, strain DSM 5908	NRPS.T3PKS	PKS-NRP_Hybrids	Amycolatopsis balhimycina DSM 5908	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Amycolatopsis
BGC0000312.1	BGC0000312.1	Beauveria bassiana strain ATCC 7159 bassianolide biosynthetic gene locus, partial sequence	NRPS	NRPS	Beauveria bassiana	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0000313.1	BGC0000313.1	Beauveria bassiana strain ATCC 7159 beauvericin biosynthetic gene locus, complete sequence	NRPS	NRPS	Beauveria bassiana	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Cordycipitaceae,Beauveria
BGC0000314.1	BGC0000314.1	Pseudoalteromonas piscicida JCM 20779 Ppis_ctg002, whole genome shotgun sequence	NRPS.ladderane	Others	Pseudoalteromonas piscicida JCM 20779	Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
BGC0000315.1	BGC0000315.1	Streptomyces coelicolor A3(2) complete genome	NRPS	NRPS	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000316.1	BGC0000316.1	Saccharothrix mutabilis subsp. capreolus capreomycin biosynthetic gene cluster, complete sequence	NRPS	NRPS	Saccharothrix mutabilis subsp. capreolus	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharothrix
BGC0000317.1	BGC0000317.1	Acremonium chrysogenum ATCC 11550 scaffold2, whole genome shotgun sequence	NRPS	NRPS	Acremonium chrysogenum ATCC 11550	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Hypocreales incertae sedis,Acremonium
BGC0000319.1	BGC0000319.1	Streptomyces clavuligerus ATCC 27064 supercont1.1 genomic scaffold, whole genome shotgun sequence	NRPS	NRPS	Streptomyces clavuligerus ATCC 27064	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000320.1	BGC0000320.1	Bacillus cereus plasmid pBCE4810 hypothetical protein, CAAX amino terminal protease, and pXO-14-like conserved protein genes, complete cds; cereulide synthetase gene cluster, complete sequence; pXO-11-like hypothetical protein, reverse transcriptase, and pXO1-10-like hypothetical protein genes, complete cds; and pXO1-8-like hypothetical protein gene, partial cds	NRPS	NRPS	Bacillus cereus	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus group
BGC0000321.1	BGC0000321.1	UNVERIFIED: Chaetomium virescens strain ATCC 26417 chaetocin biosynthetic gene cluster, complete sequence	NRPS	NRPS	Collariella virescens	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Sordariomycetidae,Sordariales,Chaetomiaceae,Collariella
BGC0000323.1	BGC0000323.1	Pseudomonas cichorii cichofactin biosynthesis gene cluster, complete sequence	NRPS	NRPS	Pseudomonas cichorii	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000324.1	BGC0000324.1	Streptomyces coelicolor A3(2) complete genome	NRPS	NRPS	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000325.1	BGC0000325.1	Streptomyces coelicolor A3(2) complete genome	NRPS	NRPS	Streptomyces coelicolor A3(2)	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces albidoflavus group
BGC0000326.1	BGC0000326.1	Streptomyces lavendulae complestatin biosynthetic gene cluster, complete sequence	NRPS	NRPS	Streptomyces lavendulae	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000327.1	BGC0000327.1	Streptomyces ambofaciens ATCC 23877 right chromosomal arm	NRPS	NRPS	Streptomyces ambofaciens ATCC 23877	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000328.1	BGC0000328.1	Pseudomonas savastanoi pv. glycinea plasmid p4180A CmaD, CmaE, CmaA, CmaB, CmaC, CmaT, alanyl tRNA synthetase related protein, and CmaU genes, complete cds	NRPS-like	NRPS	Pseudomonas savastanoi pv. glycinea	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000329.1	BGC0000329.1	Pseudomonas corrugata strain CFBP 5454 transcriptional activator protein (pcoR), putative membrane protein (rhtB), acyl-homoserine lactone synthase (pcoI), and RfiA (rfiA) genes, complete cds; pcoABC efflux system operon, complete sequence; putative diaminobutyrate-2-oxoglutarate transaminase protein, ABC transporter protein (crpE), and membrane fusion protein (crpD) genes, complete cds; and non ribosomal peptide synthetase (crpC) gene, partial cds	hserlactone.NRPS	Others	Pseudomonas corrugata	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000330.1	BGC0000330.1	Ralstonia eutropha H16 chromosome 2	NRPS	NRPS	Cupriavidus necator H16	Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Cupriavidus
BGC0000331.1	BGC0000331.1	Planktothrix agardhii NIVA-CYA 116 cyanopeptin oci gene cluster, complete sequence	NRPS	NRPS	Planktothrix agardhii NIVA-CYA 116	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Microcoleaceae,Planktothrix
BGC0000332.1	BGC0000332.1	Microcystis sp. NIVA-CYA 172/5 cyanopeptolin synthetase gene cluster, complete sequence	NRPS	NRPS	Microcystis sp. NIVA-CYA 172/5	Bacteria,Cyanobacteria,Oscillatoriophycideae,Chroococcales,Microcystaceae,Microcystis
BGC0000333.1	BGC0000333.1	Salinispora arenicola CNS-205, complete genome	betalactone.indole.NRPS	Others	Salinispora arenicola CNS-205	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Salinispora
BGC0000334.1	BGC0000334.1	Tolypocladium inflatum NRRL8044 contig105, whole genome shotgun sequence	NRPS	NRPS	Tolypocladium inflatum NRRL8044	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Ophiocordycipitaceae,Tolypocladium
BGC0000335.1	BGC0000335.1	Cystobacter fuscus strain MCy9118 cystomanamide biosynthesis gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Cystobacter fuscus	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Archangiaceae,Cystobacter
BGC0000336.1	BGC0000336.1	Streptomyces filamentosus strain NRRL 11379 daptomycin biosynthetic gene cluster, partial sequence	NRPS	NRPS	Streptomyces filamentosus NRRL 11379	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000337.1	BGC0000337.1	Metarhizium anisopliae ARSEF 23 unplaced genomic scaffold Scf_050, whole genome shotgun sequence	NRPS	NRPS	Metarhizium robertsii ARSEF 23	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,mitosporic Clavicipitaceae,Metarhizium
BGC0000339.1	BGC0000339.1	Streptomyces lasaliensis gene cluster(ecm1, ecm2, ecm3, ecm4, ecm5, ecm6, ecm7, ecm8, ecm9, ecm10, ecm11, ecm12, ecm13, ecm14, ecm15, ecm16, ecm17, ecm18), complete cds	NRPS	NRPS	Streptomyces lasaliensis	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000340.1	BGC0000340.1	Streptomyces sp. LZ35 echosides biosynthetic gene cluster, complete sequence	NRPS-like	NRPS	Streptomyces sp. LZ35	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000341.1	BGC0000341.1	Streptomyces fungicidicus DXP synthase 2 gene, partial cds; cationic amino acid transporter, transcriptional regulator, glycosyltransferase, fatty acid oxidation complex alpha-subunit, acetyl-CoA acetyltransferase, transcriptional regulator, beta-mannosidase, probable sugar transport system sugar-binding lipoprotein, sugar transport system permease proteins, ribonuclease D, two-component response regulator, uroporphyrinogen decarboxylase, and PAS protein phosphatase 2C-like protein genes, complete cds; peptide antibiotic enduracidin biosynthetic gene cluster, complete sequence; and unknown genes	NRPS	NRPS	Streptomyces fungicidicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000342.1	BGC0000342.1	Fusarium scirpi esyn1 gene for enniatin synthetase	NRPS	NRPS	Fusarium scirpi	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium incarnatum-equiseti species complex
BGC0000343.1	BGC0000343.1	Pseudomonas sp. J465 CysB gene, partial cds; UspA domain-containing protein, 5' nucleotidase, 2-dehydropantoate 2-reducatse, hypothetical protein, PilZ, phospho-2-dehydro-3-deoxyheptonate aldolase, and MFS-family transporter genes, complete cds; ddd gene cluster, complete sequence; NHL repeat-containing protein, benzoate transporter, lysine exporter protein, MarR, GntR, glutathione S-transferase, UvrD/REP helicase, isochorismate synthase, enterobactin synthase subunit E, and isochorismatase genes, complete cds; and enterobactin synthetase component F gene, partial cds	NRPS	NRPS	Pseudomonas sp. J465	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000344.1	BGC0000344.1	Pseudomonas entomophila str. L48 chromosome,complete sequence	NRPS	NRPS	Pseudomonas entomophila L48	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000345.1	BGC0000345.1	Streptomyces hygroscopicus strain ATCC 53709 transposase gene, complete cds; eponemycin biosynthetic gene cluster, complete sequence; and transposase gene, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000346.1	BGC0000346.1	Goodfellowiella coeruleoviolacea strain ATCC 53904 FAD-dependent oxidoreductase gene, complete cds; epoxomicin biosynthetic gene cluster, complete sequence; and MarR-like transcriptional regulator gene, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Goodfellowiella coeruleoviolacea	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Goodfellowiella
BGC0000347.1	BGC0000347.1	Streptococcus equi subsp. equi integrative conjugative element ICESE2, strain 4047	NRPS	NRPS	Streptococcus equi subsp. equi	Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
BGC0000348.1	BGC0000348.1	Neotyphodium lolii strain Lp19 EAS ergot alkaloid biosynthetic gene cluster, partial sequence	NRPS	NRPS	Epichloe festucae var. lolii	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Sordariomycetes,Hypocreomycetidae,Hypocreales,Clavicipitaceae,Epichloe
BGC0000349.1	BGC0000349.1	Saccharopolyspora erythraea NRRL2338 complete genome	NRPS	NRPS	Saccharopolyspora erythraea NRRL 2338	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Saccharopolyspora
BGC0000350.1	BGC0000350.1	Uncultured organism clone ET_Etu_NRPS ET-743 non-ribosomal peptide synthase biosynthetic gene cluster, partial sequence	NRPS	NRPS	uncultured organism	unclassified sequences,environmental samples
BGC0000351.1	BGC0000351.1	Mycobacterium smegmatis exochelin gene cluster, ExiT (exiT) and FxbB (fxbB) genes, complete cds; and FxbC (fxbC) gene, partial cds	NRPS	NRPS	Mycolicibacterium smegmatis	Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium
BGC0000352.1	BGC0000352.1	Acinetobacter sp. ADP1 complete genome	NRPS	NRPS	Acinetobacter baylyi ADP1	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter
BGC0000353.1	BGC0000353.1	Streptomyces sp. MA6548 FK506 peptide synthetase (fkbP), FK506 oxidase (fkbO), and FK506 polyketide synthase (fkbB) genes, complete cds	T1PKS.NRPS	PKS-NRP_Hybrids	Streptomyces sp. MA6548	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000354.1	BGC0000354.1	Actinoplanes firuliensis friulimicin biosynthetic gene cluster	NRPS	NRPS	Actinoplanes friuliensis	Bacteria,Actinobacteria,Micromonosporales,Micromonosporaceae,Actinoplanes
BGC0000355.1	BGC0000355.1	Aspergillus fumigatus Af293 chromosome 6, whole genome shotgun sequence	NRPS	NRPS	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000356.1	BGC0000356.1	Aspergillus fumigatus DNA, fumitremorgin biosynthetic gene cluster (ftmA, ftmC, ftmD, ftmB/ftmPT1, ftmE, ftmF, ftmG, ftmH, ftmI), complete cds	indole.NRPS	Others	Aspergillus fumigatus	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000357.1	BGC0000357.1	Penicillium chrysogenum Wisconsin 54-1255 complete genome, contig Pc00c16	NRPS	NRPS	Penicillium rubens Wisconsin 54-1255	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Penicillium,Penicillium chrysogenum species complex
BGC0000359.1	BGC0000359.1	Thermobifida fusca YX, complete genome	NRPS	NRPS	Thermobifida fusca YX	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Thermobifida
BGC0000360.1	BGC0000360.1	Streptomyces sp. L-49973 GE81112 biosynthetic gene cluster, strain L-49973	NRPS	NRPS	Streptomyces sp. L-49973	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000361.1	BGC0000361.1	Aspergillus fumigatus Af293 chromosome 6 afu1_108, whole genome shotgun sequence	NRPS	NRPS	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000362.1	BGC0000362.1	Mycobacterium avium strain 2151 glycopeptidolipid biosynthesis and daunorubicin resistance gene clusters and insertion sequences IS1601, IS1245 and IS1348, complete sequence	NRPS	NRPS	Mycobacterium avium	Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium avium complex (MAC)
BGC0000363.1	BGC0000363.1	Mycobacterium chelonae GPLs gene cluster, genes involved in the biosynthesis of GPLs, type strain CIP104535T	NRPS	NRPS	Mycobacteroides chelonae	Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae
BGC0000364.1	BGC0000364.1	Mycobacterium abscessus GPL gene cluster, genes involved in the biosynthesis of GPLs, type strain CIP104536T	NRPS	NRPS	Mycobacteroides abscessus	Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae
BGC0000365.1	BGC0000365.1	Mycobacterium smegmatis isolate mc2 155 insertion sequence IS1096 TnpA (tnpA) and TnpR genes, complete cds; and GPL gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Mycolicibacterium smegmatis MC2 155	Bacteria,Actinobacteria,Corynebacteriales,Mycobacteriaceae,Mycolicibacterium
BGC0000366.1	BGC0000366.1	Streptomyces sp. NRRL F-4415 gobichelin biosynthetic gene cluster, complete sequence	NRPS	NRPS	Streptomyces sp. NRRL F-4415	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000367.1	BGC0000367.1	Brevibacillus brevis NBRC 100599 DNA, complete genome	NRPS	NRPS	Brevibacillus brevis NBRC 100599	Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Brevibacillus
BGC0000368.1	BGC0000368.1	Streptomyces sp. ATCC 700974 griseobactin biosynthesis gene cluster, strain ATCC 700974	NRPS	NRPS	Streptomyces sp. ATCC 700974	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000369.1	BGC0000369.1	Anabaena sp. Syke748 phage integrase and IS5 family IS5 ssgr transposase genes, complete cds; hassallidin biosynthesis gene cluster, complete sequence; and IS1380 family transposase, hypothetical protein, CemA family protein, and hypothetical protein genes, complete cds	NRPS	NRPS	Anabaena sp. Syke748	Bacteria,Cyanobacteria,Nostocales,Nostocaceae,Anabaena
BGC0000371.1	BGC0000371.1	Rhodococcus erythropolis PR4 DNA, complete genome	NRPS	NRPS	Rhodococcus erythropolis PR4	Bacteria,Actinobacteria,Corynebacteriales,Nocardiaceae,Rhodococcus
BGC0000372.1	BGC0000372.1	Aspergillus fumigatus Af293 chromosome 3, whole genome shotgun sequence	indole.NRPS	Others	Aspergillus fumigatus Af293	Eukaryota,Fungi,Dikarya,Ascomycota,Pezizomycotina,Eurotiomycetes,Eurotiomycetidae,Eurotiales,Aspergillaceae,Aspergillus
BGC0000373.1	BGC0000373.1	Streptomyces clavuligerus ATCC 27064 chromosome, whole genome shotgun sequence	NRPS	NRPS	Streptomyces clavuligerus ATCC 27064	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000374.1	BGC0000374.1	Streptomyces griseoflavus strain W-384 hormaomycin biosynthetic gene cluster, complete sequence	NRPS	NRPS	Streptomyces griseoflavus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000375.1	BGC0000375.1	Streptomyces chromofuscus strain ATCC 49982 transmembrane transporter, indigoidine synthase (indC), IndA (indA), putative phosphatase (indB), and phosphoribosyl transferase-type I domain protein genes, complete cds	NRPS-like	NRPS	Streptomyces chromofuscus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000376.1	BGC0000376.1	Streptomyces sp. Sp080513GE-23 DNA, JBIR-34 and 35 biosynthesis gene cluster	NRPS	NRPS	Streptomyces sp. Sp080513GE-23	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000377.1	BGC0000377.1	Bacillus sp. NK2003 koranimine biosynthetic gene cluster, complete sequence	NRPS	NRPS	Bacillus sp. NK2003	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000378.1	BGC0000378.1	Kutzneria sp. 744 regulator gene, partial cds; ornithine cyclodeaminase, adenylation domain protein, radical-SAM, acyl-CoA-like dehydrogenase, thioesterase, and regulator genes, complete cds; kutznerides biosynthetic gene cluster, complete sequence; and transporter, penicillin acylase, and permease genes, complete cds	NRPS	NRPS	Kutzneria sp. 744	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Kutzneria
BGC0000379.1	BGC0000379.1	Streptomyces viridochromogenes strain ATCC 29814 laspartomycin biosynthetic gene cluster, complete sequence	NRPS	NRPS	Streptomyces viridochromogenes	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000380.1	BGC0000380.1	Sorangium cellulosum strain So ce690 leupyrrin gene cluster, complete sequence	T1PKS.NRPS	PKS-NRP_Hybrids	Sorangium cellulosum	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Sorangiineae,Polyangiaceae,Sorangium
BGC0000381.1	BGC0000381.1	Bacillus licheniformis DSM 13 = ATCC 14580, complete genome	NRPS	NRPS	Bacillus licheniformis DSM 13 = ATCC 14580	Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus
BGC0000382.1	BGC0000382.1	Streptomyces toxytricini strain NRRL 15443 lipstatin biosynthetic gene cluster, complete sequence	NRPS-like	NRPS	Streptomyces toxytricini	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000383.1	BGC0000383.1	Photorhabdus luminescens subsp. laumondii TTO1 complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Photorhabdus laumondii subsp. laumondii TTO1	Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Photorhabdus
BGC0000384.1	BGC0000384.1	Lyngbya majuscula lyngbyatoxin biosynthetic gene cluster, complete sequence	indole.NRPS	Others	Lyngbya majuscula	Bacteria,Cyanobacteria,Oscillatoriophycideae,Oscillatoriales,Oscillatoriaceae,Lyngbya
BGC0000385.1	BGC0000385.1	Lysobacter sp. ATCC 53042 lysobactin biosynthetic gene cluster, complete sequence	lanthipeptide.NRPS.transAT-PKS-like	Others	Lysobacter sp. ATCC 53042	Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Lysobacter
BGC0000388.1	BGC0000388.1	Streptomyces hygroscopicus mannopeptimycin biosynthetic gene cluster, complete sequence	NRPS	NRPS	Streptomyces hygroscopicus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
BGC0000389.1	BGC0000389.1	Pseudomonas fluorescens strain SS101 clone 2 massetolide A biosynthesis gene cluster, partial sequence	NRPS	NRPS	Pseudomonas fluorescens SS101	Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
BGC0000391.1	BGC0000391.1	Marinactinospora thermotolerans strain SCSIO 00652 methylpendolmycin/pendolmycin gene cluster, complete sequence	indole.NRPS	Others	Marinactinospora thermotolerans	Bacteria,Actinobacteria,Streptosporangiales,Nocardiopsaceae,Marinactinospora
BGC0000392.1	BGC0000392.1	Actinosynnema mirum DSM 43827, complete genome	NRPS	NRPS	Actinosynnema mirum DSM 43827	Bacteria,Actinobacteria,Pseudonocardiales,Pseudonocardiaceae,Actinosynnema
BGC0000393.1	BGC0000393.1	Myxococcus xanthus DK 1622, complete genome	T1PKS.NRPS	PKS-NRP_Hybrids	Myxococcus xanthus DK 1622	Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Cystobacterineae,Myxococcaceae,Myxococcus
BGC0000394.1	BGC0000394.1	Streptomyces lusitanus naphthyridinomycin biosynthetic gene cluster, complete sequence	NRPS.PKS-like	PKS-NRP_Hybrids	Streptomyces lusitanus	Bacteria,Actinobacteria,Streptomycetales,Streptomycetaceae,Streptomyces
